Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;SP;ATIBAIA;CENTRO DE SERVICOS FRANGO ASSADO -NORTE LTDA; 02.896.671/0012-60;ALAMEDA PROFESSOR LUCAS NOGUEIRA GARCEZ;7650;;JARDIM PAULISTA;12947-000;DIESEL S10;09/09/2024;6,19;;R$ / litro;VIBRA
SE;SP;JACAREI;POSTO DE SERVICOS SAO JORGE SALVADOR LTDA.; 22.526.323/0001-56;AVENIDA SAO JORGE;17;;CIDADE SALVADOR;12312-000;DIESEL S10;09/09/2024;5,69;;R$ / litro;BRANCA
NE;BA;SERRINHA;GONCALVES POSTO DE COMBUSTIVEIS LTDA; 01.773.433/0001-42;RUA CIDADE DE ICHU;SN;LOTE  18 19 E 20          QUADRAH LT PL DAS ARVORES;CIDADE NOVA;48700-000;DIESEL;11/09/2024;5,58;;R$ / litro;BRANCA
NE;BA;SERRINHA;GONCALVES POSTO DE COMBUSTIVEIS LTDA; 01.773.433/0001-42;RUA CIDADE DE ICHU;SN;LOTE  18 19 E 20          QUADRAH LT PL DAS ARVORES;CIDADE NOVA;48700-000;DIESEL S10;11/09/2024;5,68;;R$ / litro;BRANCA
SE;SP;ATIBAIA;CENTRO DE SERVICOS FRANGO ASSADO -NORTE LTDA; 02.896.671/0015-03;RODOVIA DOM PEDRO I;S/N;KM 66.7;ESTANCIA SANTA MARIA DO LARANJAL;12953-000;DIESEL;09/09/2024;6,19;;R$ / litro;VIBRA
SE;SP;ATIBAIA;CENTRO DE SERVICOS FRANGO ASSADO -NORTE LTDA; 02.896.671/0015-03;RODOVIA DOM PEDRO I;S/N;KM 66.7;ESTANCIA SANTA MARIA DO LARANJAL;12953-000;DIESEL S10;09/09/2024;6,29;;R$ / litro;VIBRA
NE;MA;PRESIDENTE DUTRA;PETROFULL POSTO DE COMBUSTIVEL LTDA; 23.046.233/0001-20;AVENIDA OTON GONCALVES DE SA;1;BR 226;CAMPO DANTAS;65760-000;DIESEL S10;10/09/2024;5,79;;R$ / litro;BRANCA
CO;GO;CALDAS NOVAS;POSTO TITANIUM LTDA - EPP; 27.313.952/0001-11;AVENIDA ANTONIO SANCHES FERNANDES;S/N;QUADRA11                  LOTE  17;ESTANCIA ITAGUAI;75690-000;DIESEL S10;10/09/2024;5,77;;R$ / litro;BRANCA
N;TO;GURUPI;POSTO MARRA LTDA; 20.898.077/0003-08;RUA D;1,785;QUADRA03                  LOTE  04;SETOR CRUZEIRO;77413-660;DIESEL;09/09/2024;5,94;;R$ / litro;BRANCA
N;TO;GURUPI;POSTO MARRA LTDA; 20.898.077/0003-08;RUA D;1,785;QUADRA03                  LOTE  04;SETOR CRUZEIRO;77413-660;DIESEL S10;09/09/2024;5,99;;R$ / litro;BRANCA
SE;MG;TEOFILO OTONI;ROTA COMBUSTIVEIS LTDA; 26.270.383/0001-01;AVENIDA VISCONDE DO RIO BRANCO;930;;CENTRO;39800-118;DIESEL;10/09/2024;5,79;;R$ / litro;BRANCA
SE;MG;TEOFILO OTONI;ROTA COMBUSTIVEIS LTDA; 26.270.383/0001-01;AVENIDA VISCONDE DO RIO BRANCO;930;;CENTRO;39800-118;DIESEL S10;10/09/2024;5,89;;R$ / litro;BRANCA
CO;MT;RONDONOPOLIS;AUTO POSTO MASUT VIII LTDA; 18.801.421/0001-87;RUA MARGINAL;SN;SETOR ROD BR 163 KM 95;PARQUE IND. INTERMODAL DE ROO;78746-858;DIESEL;11/09/2024;6,05;;R$ / litro;RAIZEN
CO;MT;RONDONOPOLIS;AUTO POSTO MASUT VIII LTDA; 18.801.421/0001-87;RUA MARGINAL;SN;SETOR ROD BR 163 KM 95;PARQUE IND. INTERMODAL DE ROO;78746-858;DIESEL S10;11/09/2024;6,1;;R$ / litro;RAIZEN
NE;BA;SALVADOR;J A SOBRAL & CIA LTDA; 13.799.101/0008-92;RUA DJALMA DUTRA;141;;NAZARE;40240-080;DIESEL S10;09/09/2024;6,39;;R$ / litro;IPIRANGA
N;PA;CASTANHAL;POSTO ICCAR LTDA; 02.280.133/0050-72;RUA PEDRO PORPINO;1609;;IMPERADOR;68744-000;DIESEL S10;10/09/2024;5,53;;R$ / litro;BRANCA
SE;SP;BEBEDOURO;AUTO POSTO COMENDADOR DE BEBEDOURO EIRELI; 27.244.747/0001-41;AVENIDA AMELIA BERNARDINI CUTRALE;2,085;;RESIDENCIAL SAN CONRADO;14701-700;DIESEL;09/09/2024;5,74;;R$ / litro;BRANCA
SE;SP;BEBEDOURO;AUTO POSTO COMENDADOR DE BEBEDOURO EIRELI; 27.244.747/0001-41;AVENIDA AMELIA BERNARDINI CUTRALE;2,085;;RESIDENCIAL SAN CONRADO;14701-700;DIESEL S10;09/09/2024;5,84;;R$ / litro;BRANCA
S;RS;BENTO GONCALVES;ABASTECEDORA CAVALLERI LTDA; 01.867.395/0003-59;RUA SAO PAULO;1105;;BORGO;95705-420;DIESEL;09/09/2024;5,94;;R$ / litro;RAIZEN
S;RS;BENTO GONCALVES;ABASTECEDORA CAVALLERI LTDA; 01.867.395/0003-59;RUA SAO PAULO;1105;;BORGO;95705-420;DIESEL S10;09/09/2024;6,04;;R$ / litro;RAIZEN
NE;PB;PATOS;J V COMERCIO DE COMBUSTIVEIS LTDA; 23.511.935/0001-38;RUA DO PRADO;SN;;LIBERDADE;58703-000;DIESEL;11/09/2024;6,49;;R$ / litro;ALE
CO;MT;VARZEA GRANDE;COMERCIAL AMAZONIA DE PETROLEO LTDA; 09.001.879/0019-90;AVENIDA ALEIXO RAMOS DA CONCEICAO;200;ANTIGA RUA DA             GUARITA;23 DE SETEMBRO;78110-703;DIESEL;12/09/2024;5,63;;R$ / litro;BRANCA
CO;MT;VARZEA GRANDE;COMERCIAL AMAZONIA DE PETROLEO LTDA; 09.001.879/0019-90;AVENIDA ALEIXO RAMOS DA CONCEICAO;200;ANTIGA RUA DA             GUARITA;23 DE SETEMBRO;78110-703;DIESEL S10;12/09/2024;5,73;;R$ / litro;BRANCA
S;PR;CAMPO MOURAO;AUTO POSTO MUFFATO LTDA; 13.616.378/0006-70;AVENIDA MANOEL MENDES DE CAMARGO;2910;TERREO;JARDIM CURITIBA;87303-318;DIESEL S10;10/09/2024;6,09;;R$ / litro;RAIZEN
NE;AL;RIO LARGO;TULEMON COMERCIO LTDA; 00.740.510/0001-03;LOTEAMENTO PALMARES I;17;QUADRA06;PREFEITO ANTONIO LINS DE SOUZA;57100-000;DIESEL S10;09/09/2024;5,89;;R$ / litro;VIBRA
SE;RJ;BARRA MANSA;POSTO DE COMBUSTIVEIS GUAPURUVU LTDA; 22.793.239/0001-07;RODOVIA LUCIO MEIRA (BR-393);S/N;KM 293;MORADA DA GRANJA;27335-000;GNV;09/09/2024;5,49;;R$ / m³;BRANCA
SE;RJ;BARRA MANSA;POSTO DE COMBUSTIVEIS GUAPURUVU LTDA; 22.793.239/0001-07;RODOVIA LUCIO MEIRA (BR-393);S/N;KM 293;MORADA DA GRANJA;27335-000;DIESEL;09/09/2024;6,09;;R$ / litro;BRANCA
SE;RJ;BARRA MANSA;POSTO DE COMBUSTIVEIS GUAPURUVU LTDA; 22.793.239/0001-07;RODOVIA LUCIO MEIRA (BR-393);S/N;KM 293;MORADA DA GRANJA;27335-000;DIESEL S10;09/09/2024;6,19;;R$ / litro;BRANCA
N;AC;RIO BRANCO;A. C. S. DERIVADOS DE PETROLEO LTDA; 28.721.387/0001-94;ESTRADA DIAS MARTINS;1465;;JARDIM DE ALAH;69915-526;DIESEL;10/09/2024;7,37;;R$ / litro;IPIRANGA
N;AC;RIO BRANCO;A. C. S. DERIVADOS DE PETROLEO LTDA; 28.721.387/0001-94;ESTRADA DIAS MARTINS;1465;;JARDIM DE ALAH;69915-526;DIESEL S10;10/09/2024;7,42;;R$ / litro;IPIRANGA
CO;GO;ANAPOLIS;POSTOS WK ANAPOLIS LTDA; 28.547.251/0001-00;AVENIDA BRASIL;1310;;CIDADE JARDIM;75080-240;DIESEL;11/09/2024;5,59;;R$ / litro;BRANCA
CO;GO;ANAPOLIS;POSTOS WK ANAPOLIS LTDA; 28.547.251/0001-00;AVENIDA BRASIL;1310;;CIDADE JARDIM;75080-240;DIESEL S10;11/09/2024;5,69;;R$ / litro;BRANCA
N;RO;ARIQUEMES;JW COMBUSTIVEIS LTDA; 28.609.306/0001-69;RODOVIA BR-364;425;;MARECHAL RONDON 01;76877-021;DIESEL;12/09/2024;6,34;;R$ / litro;SABBÁ
N;RO;ARIQUEMES;JW COMBUSTIVEIS LTDA; 28.609.306/0001-69;RODOVIA BR-364;425;;MARECHAL RONDON 01;76877-021;DIESEL S10;12/09/2024;6,35;;R$ / litro;SABBÁ
N;RO;VILHENA;CIBEL - COMERCIO DE DERIVADOS DE PETROLEO LTDA; 06.863.057/0003-62;AVENIDA JO SATO;72;SETOR 04                  QUADRA106                 LOTE  04;JARDIM ELDORADO;76987-072;DIESEL S10;09/09/2024;6,59;;R$ / litro;RAIZEN
SE;SP;MONTE ALTO;COOPERATIVA DOS PLANTADORES DE CANA DO OESTE DO ESTADO DE SAO PAULO; 71.320.915/0049-77;RUA NHONHO DO LIVRAMENTO;1305;;CENTRO;15910-000;DIESEL S10;12/09/2024;5,89;;R$ / litro;BRANCA
CO;GO;RIO VERDE;RG AUTO POSTO LTDA; 26.492.573/0001-73;RUA 15-B;110;QUADRA G LOTE 14/15;JARDIM GOIAS;75903-400;DIESEL;11/09/2024;5,84;;R$ / litro;BRANCA
CO;GO;RIO VERDE;RG AUTO POSTO LTDA; 26.492.573/0001-73;RUA 15-B;110;QUADRA G LOTE 14/15;JARDIM GOIAS;75903-400;DIESEL S10;11/09/2024;5,94;;R$ / litro;BRANCA
NE;CE;QUIXADA;POSTO SAO JORGE LTDA; 28.375.361/0001-31;RUA BASILIO EMILIANO PINTO;S/N;;COMBATE;63903-415;DIESEL S10;10/09/2024;5,87;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;AUTO POSTO SANTA LUZIA LTDA; 04.142.631/0003-68;RUA 3;S/N;QUADRA415                 LOTE  1/2/3/4/5/6/7/31/32;CHACARAS SAO PEDRO;74923-030;DIESEL;09/09/2024;5,95;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;AUTO POSTO SANTA LUZIA LTDA; 04.142.631/0003-68;RUA 3;S/N;QUADRA415                 LOTE  1/2/3/4/5/6/7/31/32;CHACARAS SAO PEDRO;74923-030;DIESEL S10;09/09/2024;5,99;;R$ / litro;IPIRANGA
NE;CE;LIMOEIRO DO NORTE;IMPERIAL COMERCIO E TRANSPORTE DE COMBUSTIVEL LTDA; 27.590.241/0001-94;RUA CORONEL ALEXANDRINO;1750;;BROTOLNDIA;62930-000;DIESEL S10;11/09/2024;6,19;;R$ / litro;BRANCA
SE;MG;FORMIGA;AUTO POSTO LAVAJATO LTDA; 29.467.161/0001-71;PRACA BERNARDINO NOGUEIRA;2;;CENTRO;35570-144;DIESEL;11/09/2024;5,99;;R$ / litro;VIBRA
SE;MG;FORMIGA;AUTO POSTO LAVAJATO LTDA; 29.467.161/0001-71;PRACA BERNARDINO NOGUEIRA;2;;CENTRO;35570-144;DIESEL S10;11/09/2024;6,09;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;ARAUJO COMERCIO DERIVADOS DE PETROLEO LTDA; 04.775.850/0001-12;AVENIDA CRISTIANO MACHADO;70;;FLORESTA;31015-432;DIESEL S10;10/09/2024;5,99;;R$ / litro;IPIRANGA
NE;PE;SANTA CRUZ DO CAPIBARIBE;POSTO VENUS ARAUJO LTDA; 21.071.375/0001-12;RUA CARMELITA OLIMPIO DA ROCHA;15;;CRUZ ALTA;55195-060;DIESEL S10;10/09/2024;5,89;;R$ / litro;BRANCA
NE;PB;CAMPINA GRANDE;FECHINE & FECHINE LTDA; 02.797.218/0002-25;AVENIDA JORNALISTA ASSIS CHATEAUBRIAND;1600;;TAMBOR;58414-500;DIESEL;11/09/2024;5,75;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;FECHINE & FECHINE LTDA; 02.797.218/0002-25;AVENIDA JORNALISTA ASSIS CHATEAUBRIAND;1600;;TAMBOR;58414-500;DIESEL S10;11/09/2024;5,75;;R$ / litro;IPIRANGA
NE;BA;SANTO ANTONIO DE JESUS;AUTO POSTO DE COMBUSTIVEIS SAO PAULO LTDA; 28.811.152/0001-93;PRACA RICARDO DE MELLO GOUVEIA;S/N;;ERNESTO MELO;44571-970;DIESEL;10/09/2024;5,79;;R$ / litro;BRANCA
NE;BA;SANTO ANTONIO DE JESUS;AUTO POSTO DE COMBUSTIVEIS SAO PAULO LTDA; 28.811.152/0001-93;PRACA RICARDO DE MELLO GOUVEIA;S/N;;ERNESTO MELO;44571-970;DIESEL S10;10/09/2024;5,89;;R$ / litro;BRANCA
S;RS;SAPUCAIA DO SUL;ABASTECEDORA DE COMBUSTIVEIS LUCIO BITTENCOURT LTDA; 27.858.156/0001-64;AVENIDA LUCIO BITTENCOURT;50;;CENTRO;93214-170;DIESEL;09/09/2024;5,79;;R$ / litro;RAIZEN
S;RS;SAPUCAIA DO SUL;ABASTECEDORA DE COMBUSTIVEIS LUCIO BITTENCOURT LTDA; 27.858.156/0001-64;AVENIDA LUCIO BITTENCOURT;50;;CENTRO;93214-170;DIESEL S10;09/09/2024;5,89;;R$ / litro;RAIZEN
CO;MS;CORUMBA;CARVALHO & FARO LTDA; 27.282.982/0001-08;RUA AMERICA;2;;CENTRO;79303-080;DIESEL S10;09/09/2024;7,56;;R$ / litro;VIBRA
S;RS;PELOTAS;DISTRIBUIDORA DE COMBUSTIVEIS SAVAR LTDA; 07.045.622/0004-28;AVENIDA FERNANDO OSORIO;1763;": A;";TRES VENDAS;96055-035;DIESEL;10/09/2024;6,19;;R$ / litro;VIBRA
NE;CE;LIMOEIRO DO NORTE;SAO MATHEUS COMERCIAL DE GAS LTDA; 10.404.912/0005-06;RUA ANTONIO RIBEIRO DE CASTRO SILVA;1322;;BOM NOME;62930-000;DIESEL;11/09/2024;6,39;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;SAO MATHEUS COMERCIAL DE GAS LTDA; 10.404.912/0005-06;RUA ANTONIO RIBEIRO DE CASTRO SILVA;1322;;BOM NOME;62930-000;DIESEL S10;11/09/2024;6,39;;R$ / litro;BRANCA
NE;AL;ARAPIRACA;POSTO E CONVENIENCIA AMIGAO LTDA; 07.849.241/0001-59;AVENIDA VEREADOR JOAO SATURNINO DE ALMEIDA;643;;NOVA ESPERANCA;57316-450;DIESEL S10;09/09/2024;5,89;;R$ / litro;BRANCA
SE;MG;TEOFILO OTONI;RADECK DERIVADOS DE PETROLEO LTDA; 28.947.215/0001-33;AVENIDA SIDONIO OTONI;1000;;JOAQUIM PEDROSA;39800-224;DIESEL;10/09/2024;5,94;;R$ / litro;VIBRA
SE;MG;TEOFILO OTONI;RADECK DERIVADOS DE PETROLEO LTDA; 28.947.215/0001-33;AVENIDA SIDONIO OTONI;1000;;JOAQUIM PEDROSA;39800-224;DIESEL S10;10/09/2024;5,99;;R$ / litro;VIBRA
CO;GO;CATALAO;POSTOS WK CATALAO LTDA; 29.320.878/0001-96;AVENIDA RAULINA FONSECA PASCOAL;2259;;SETOR CENTRAL;75701-480;DIESEL;11/09/2024;5,89;;R$ / litro;BRANCA
CO;GO;CATALAO;POSTOS WK CATALAO LTDA; 29.320.878/0001-96;AVENIDA RAULINA FONSECA PASCOAL;2259;;SETOR CENTRAL;75701-480;DIESEL S10;11/09/2024;5,99;;R$ / litro;BRANCA
S;RS;CAXIAS DO SUL;LINEO FERNANDES DE SOUZA & CIA LTDA; 07.043.882/0003-83;RUA JACOB LUCHESI;4565;;SANTA CATARINA;95032-000;DIESEL S10;10/09/2024;5,99;;R$ / litro;VIBRA
N;PA;SANTAREM;VALDEIR NICOLODI LTDA; 06.279.925/0005-23;AVENIDA CUIABA;1598;AO LADO DA MASSAFRA;CARANAZAL;68040-358;DIESEL;11/09/2024;6,07;;R$ / litro;BRANCA
N;PA;SANTAREM;VALDEIR NICOLODI LTDA; 06.279.925/0005-23;AVENIDA CUIABA;1598;AO LADO DA MASSAFRA;CARANAZAL;68040-358;DIESEL S10;11/09/2024;6,12;;R$ / litro;BRANCA
SE;MG;JUIZ DE FORA;IPE COMERCIO DE COMBUSTIVEIS LTDA; 27.476.014/0001-32;RUA BENJAMIM GUIMARAES;795;;DEMOCRATA;36035-200;DIESEL;10/09/2024;5,65;;R$ / litro;VIBRA
SE;MG;JUIZ DE FORA;IPE COMERCIO DE COMBUSTIVEIS LTDA; 27.476.014/0001-32;RUA BENJAMIM GUIMARAES;795;;DEMOCRATA;36035-200;DIESEL S10;10/09/2024;5,78;;R$ / litro;VIBRA
NE;BA;EUNAPOLIS;A4LU COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA; 27.594.334/0001-97;AVENIDA ANTONIO CARLOS MAGALHAES;1978;LOJA  A;ENCANTO DAS AGUAS;45831-040;DIESEL;09/09/2024;6,49;;R$ / litro;RAIZEN
NE;BA;EUNAPOLIS;A4LU COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA; 27.594.334/0001-97;AVENIDA ANTONIO CARLOS MAGALHAES;1978;LOJA  A;ENCANTO DAS AGUAS;45831-040;DIESEL S10;09/09/2024;6,59;;R$ / litro;RAIZEN
S;RS;SANTA CRUZ DO SUL;SIM REDE DE POSTOS LTDA; 07.473.735/0140-50;RUA ERNESTO ALVES;1635;;CENTRO;96810-346;DIESEL;11/09/2024;6,19;;R$ / litro;BRANCA
S;RS;SANTA CRUZ DO SUL;SIM REDE DE POSTOS LTDA; 07.473.735/0140-50;RUA ERNESTO ALVES;1635;;CENTRO;96810-346;DIESEL S10;11/09/2024;6,29;;R$ / litro;BRANCA
S;RS;CANOAS;SIM REDE DE POSTOS LTDA; 07.473.735/0149-99;AVENIDA GETULIO VARGAS;5800;;CENTRO;92010-242;GNV;09/09/2024;4,79;;R$ / m³;RAIZEN
SE;MG;UNAI;BIG POSTO AVENIDA LTDA; 20.357.537/0001-10;RUA ALDEIA;31;;CENTRO;38610-000;DIESEL;13/09/2024;6,09;;R$ / litro;VIBRA
SE;MG;UNAI;BIG POSTO AVENIDA LTDA; 20.357.537/0001-10;RUA ALDEIA;31;;CENTRO;38610-000;DIESEL S10;13/09/2024;6,29;;R$ / litro;VIBRA
NE;MA;ACAILANDIA;PACHECO PETRO LTDA; 19.969.349/0002-45;AVENIDA JK;1;LOTE  01                  QUADRA03;LOTEAMENTO MORADA DO SOL;65930-000;DIESEL;12/09/2024;5,79;;R$ / litro;SABBÁ
NE;MA;ACAILANDIA;PACHECO PETRO LTDA; 19.969.349/0002-45;AVENIDA JK;1;LOTE  01                  QUADRA03;LOTEAMENTO MORADA DO SOL;65930-000;DIESEL S10;12/09/2024;5,85;;R$ / litro;SABBÁ
NE;PB;CAMPINA GRANDE;AUTO POSTO JE COMBUSTIVEIS LTDA; 25.476.998/0001-26;RUA FRANCISCO ANTONIO DO NASCIMENTO;584;;NOVA BRASILIA;58406-590;DIESEL S10;11/09/2024;5,99;;R$ / litro;LARCO
NE;MA;SAO LUIS;POSTO JOTA EME LTDA; 08.723.425/0002-11;AVENIDA JERONIMO DE ALBUQUERQUE MARANHAO;1959;LETRA A;ANGELIM;65060-641;DIESEL S10;11/09/2024;5,59;;R$ / litro;BRANCA
CO;GO;CALDAS NOVAS;AUTO POSTO PETROAGIL LTDA; 27.515.503/0001-56;RUA C-7;SN;QUADRA7-A                 LOTE  12-R;ESTANCIA ITANHANGA I;75690-000;DIESEL;10/09/2024;5,99;;R$ / litro;IPIRANGA
CO;GO;CALDAS NOVAS;AUTO POSTO PETROAGIL LTDA; 27.515.503/0001-56;RUA C-7;SN;QUADRA7-A                 LOTE  12-R;ESTANCIA ITANHANGA I;75690-000;DIESEL S10;10/09/2024;6,09;;R$ / litro;IPIRANGA
SE;MG;TRES CORACOES;AUTO POSTO SERVICOS NOVA OPCAO LTDA; 06.906.791/0002-80;AVENIDA ADELINO DE OLIVEIRA VERDIGUEIRO;1195;;RESIDENCIAL VILLAGE DHARMA;37410-000;DIESEL;11/09/2024;6,09;;R$ / litro;BRANCA
SE;MG;TRES CORACOES;AUTO POSTO SERVICOS NOVA OPCAO LTDA; 06.906.791/0002-80;AVENIDA ADELINO DE OLIVEIRA VERDIGUEIRO;1195;;RESIDENCIAL VILLAGE DHARMA;37410-000;DIESEL S10;11/09/2024;6,09;;R$ / litro;BRANCA
NE;BA;TEIXEIRA DE FREITAS;P & J COMERCIO DE DERIVADOS DE PETROLEO LTDA; 28.008.020/0001-28;RODOVIA BR-101;150;;SAO JOSE;45988-134;DIESEL;11/09/2024;5,64;;R$ / litro;RAIZEN
NE;BA;TEIXEIRA DE FREITAS;P & J COMERCIO DE DERIVADOS DE PETROLEO LTDA; 28.008.020/0001-28;RODOVIA BR-101;150;;SAO JOSE;45988-134;DIESEL S10;11/09/2024;5,74;;R$ / litro;RAIZEN
NE;MA;IMPERATRIZ;POSTO ICCAR LTDA; 02.280.133/0047-77;RODOVIA BR-010;25;;JARDIM TROPICAL;65910-680;DIESEL S10;09/09/2024;5,55;;R$ / litro;BRANCA
S;RS;ESTEIO;COMERCIO DE COMBUSTIVEIS MENDESCAR LTDA; 24.361.152/0001-88;RUA VINTE E QUATRO DE AGOSTO;327;;CENTRO;93265-169;DIESEL;10/09/2024;5,89;;R$ / litro;BRANCA
S;RS;ESTEIO;COMERCIO DE COMBUSTIVEIS MENDESCAR LTDA; 24.361.152/0001-88;RUA VINTE E QUATRO DE AGOSTO;327;;CENTRO;93265-169;DIESEL S10;10/09/2024;5,99;;R$ / litro;BRANCA
S;RS;SANTA CRUZ DO SUL;M. H. SMIDT COMBUST VEIS EIRELI; 24.343.181/0003-89;AVENIDA PRESIDENTE CASTELO BRANCO;64;;ANA NERY;96835-012;DIESEL;11/09/2024;5,79;;R$ / litro;BRANCA
S;RS;SANTA CRUZ DO SUL;M. H. SMIDT COMBUST VEIS EIRELI; 24.343.181/0003-89;AVENIDA PRESIDENTE CASTELO BRANCO;64;;ANA NERY;96835-012;DIESEL S10;11/09/2024;5,89;;R$ / litro;BRANCA
N;PA;MARABA;AUTO POSTO TRACY LTDA; 29.929.091/0001-26;RUA FORTUNATO SIMPLICIO COSTA;429;;NOVO HORIZONTE;68502-400;DIESEL S10;11/09/2024;6,14;;R$ / litro;BRANCA
S;RS;SANTA MARIA;J.A. COMERCIO DE COMBUSTIVEIS LTDA; 07.841.460/0001-91;RUA VENANCIO AIRES;2334;POSTO;PASSO D'AREIA;97020-620;DIESEL;10/09/2024;6,38;;R$ / litro;RAIZEN
S;RS;SANTA MARIA;J.A. COMERCIO DE COMBUSTIVEIS LTDA; 07.841.460/0001-91;RUA VENANCIO AIRES;2334;POSTO;PASSO D'AREIA;97020-620;DIESEL S10;10/09/2024;6,38;;R$ / litro;RAIZEN
SE;MG;BETIM;AUTO POSTO ROMAO LTDA.; 20.928.585/0001-11;AVENIDA DAS AMERICAS;1058;;CENTRO;32600-170;DIESEL S10;12/09/2024;5,79;;R$ / litro;IPIRANGA
SE;SP;JACAREI;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0035-80;RODOVIA GERALDO SCAVONE;2488;;JARDIM CALIFORNIA;12305-490;DIESEL;09/09/2024;5,74;;R$ / litro;BRANCA
SE;SP;JACAREI;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0035-80;RODOVIA GERALDO SCAVONE;2488;;JARDIM CALIFORNIA;12305-490;DIESEL S10;09/09/2024;5,79;;R$ / litro;BRANCA
S;RS;IJUI;ABASTECEDORA DE COMBUSTIVEIS RCR LTDA; 03.323.519/0003-60;AVENIDA PORTO ALEGRE;20;;LULU ILGENFRITZ;98700-000;DIESEL;11/09/2024;5,89;;R$ / litro;BRANCA
S;RS;IJUI;ABASTECEDORA DE COMBUSTIVEIS RCR LTDA; 03.323.519/0003-60;AVENIDA PORTO ALEGRE;20;;LULU ILGENFRITZ;98700-000;DIESEL S10;11/09/2024;5,99;;R$ / litro;BRANCA
S;PR;APUCARANA;AUTO POSTO VILA NOVA LTDA.; 16.924.981/0001-01;AVENIDA MINAS GERAIS;3970;;VILA SAO MIGUEL;86812-490;DIESEL;10/09/2024;6,19;;R$ / litro;RAIZEN
S;PR;APUCARANA;AUTO POSTO VILA NOVA LTDA.; 16.924.981/0001-01;AVENIDA MINAS GERAIS;3970;;VILA SAO MIGUEL;86812-490;DIESEL S10;10/09/2024;6,29;;R$ / litro;RAIZEN
CO;MS;CORUMBA;POSTO MANSILLA LTDA; 29.984.845/0001-40;RUA DOM AQUINO;827;;CENTRO;79300-050;DIESEL;09/09/2024;7,34;;R$ / litro;TAURUS
CO;MS;CORUMBA;POSTO MANSILLA LTDA; 29.984.845/0001-40;RUA DOM AQUINO;827;;CENTRO;79300-050;DIESEL S10;09/09/2024;7,44;;R$ / litro;TAURUS
S;PR;CAMPO MOURAO;REDE GUAPO DE POSTOS DE COMBUSTIVEL LTDA; 17.569.551/0002-54;RUA MIGUEL LUIZ PEREIRA;1356;;CENTRO;87305-135;DIESEL;10/09/2024;5,64;;R$ / litro;BRANCA
S;PR;CAMPO MOURAO;REDE GUAPO DE POSTOS DE COMBUSTIVEL LTDA; 17.569.551/0002-54;RUA MIGUEL LUIZ PEREIRA;1356;;CENTRO;87305-135;DIESEL S10;10/09/2024;5,69;;R$ / litro;BRANCA
N;PA;SANTAREM;VALDEIR NICOLODI LTDA; 06.279.925/0006-04;AVENIDA MAGALHAES BARATA;1271;;APARECIDA;68040-600;DIESEL;10/09/2024;6,05;;R$ / litro;SABBÁ
SE;SP;GUARATINGUETA;REDE DOM PEDRO DE POSTOS LTDA.; 20.415.295/0046-76;RUA JOSE BONIFACIO;343;;CENTRO;12500-030;DIESEL;09/09/2024;5,89;;R$ / litro;BRANCA
CO;MT;CACERES;POSTO PEDRO NECA LTDA; 03.189.859/0005-02;AVENIDA TALHAMARES;1211;;JARDIM DO TREVO;78200-000;DIESEL;11/09/2024;6,25;;R$ / litro;IPIRANGA
CO;MT;CACERES;POSTO PEDRO NECA LTDA; 03.189.859/0005-02;AVENIDA TALHAMARES;1211;;JARDIM DO TREVO;78200-000;DIESEL S10;11/09/2024;6,34;;R$ / litro;IPIRANGA
SE;MG;BETIM;REDE DOM PEDRO DE POSTOS LTDA.; 20.415.295/0014-99;RODOVIA BR-381 FERNAO DIAS;S/N;"KM: 482;";DISTRITO INDUSTRIAL JARDIM PIEMONT NORTE;32689-898;DIESEL;12/09/2024;5,69;;R$ / litro;IPIRANGA
SE;MG;BETIM;REDE DOM PEDRO DE POSTOS LTDA.; 20.415.295/0014-99;RODOVIA BR-381 FERNAO DIAS;S/N;"KM: 482;";DISTRITO INDUSTRIAL JARDIM PIEMONT NORTE;32689-898;DIESEL S10;12/09/2024;5,79;;R$ / litro;IPIRANGA
S;RS;CRUZ ALTA;COOPERATIVA AGRICOLA MISTA GENERAL OSORIO LTDA; 90.657.289/0090-84;AVENIDA PRESIDENTE VARGAS;710;;CENTRO;98005-118;DIESEL S10;11/09/2024;6,54;;R$ / litro;IPIRANGA
N;PA;SANTAREM;VALDEIR NICOLODI LTDA; 06.279.925/0007-95;AVENIDA ENGENHEIRO FERNANDO GUILHON;661/A;;SANTARENZINHO;68035-000;DIESEL;10/09/2024;6,15;;R$ / litro;SABBÁ
