Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;CE;FORTALEZA;LESTE OESTE PETRÓLEO LTDA; 01.447.072/0001-44;AVENIDA PRESIDENTE CASTELO BRANCO;4277;0;BARRA DO CEARÁ;60312-060;ETANOL;09/09/2024;4,99;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;AGUIAR COMERCIAL DE PETROLEO LTDA; 00.382.609/0001-72;AVENIDA PRESIDENTE COSTA E SILVA;3300;;MONDUBIM;60761-190;GASOLINA;10/09/2024;6,55;;R$ / litro;VIBRA
NE;CE;FORTALEZA;AGUIAR COMERCIAL DE PETROLEO LTDA; 00.382.609/0001-72;AVENIDA PRESIDENTE COSTA E SILVA;3300;;MONDUBIM;60761-190;GASOLINA ADITIVADA;10/09/2024;6,85;;R$ / litro;VIBRA
NE;CE;FORTALEZA;AGUIAR COMERCIAL DE PETROLEO LTDA; 00.382.609/0001-72;AVENIDA PRESIDENTE COSTA E SILVA;3300;;MONDUBIM;60761-190;ETANOL;10/09/2024;5,49;;R$ / litro;VIBRA
NE;CE;FORTALEZA;P. F. NETO PETROLEO E COMBUSTIVEIS LTDA; 00.339.611/0001-69;AVENIDA LUCIANO CARNEIRO;721;0;FATIMA;60410-691;GASOLINA;10/09/2024;5,89;;R$ / litro;VIBRA
NE;CE;FORTALEZA;P. F. NETO PETROLEO E COMBUSTIVEIS LTDA; 00.339.611/0001-69;AVENIDA LUCIANO CARNEIRO;721;0;FATIMA;60410-691;GASOLINA ADITIVADA;10/09/2024;6,14;;R$ / litro;VIBRA
NE;CE;FORTALEZA;P. F. NETO PETROLEO E COMBUSTIVEIS LTDA; 00.339.611/0001-69;AVENIDA LUCIANO CARNEIRO;721;0;FATIMA;60410-691;ETANOL;10/09/2024;4,89;;R$ / litro;VIBRA
NE;CE;FORTALEZA;MOURA COMERCIO DE COMBUSTIVEIS LTDA; 00.333.717/0001-55;AVENIDA BEZERRA DE MENEZES;161;0;OTAVIO BONFIM;60325-003;GASOLINA;09/09/2024;5,99;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;MOURA COMERCIO DE COMBUSTIVEIS LTDA; 00.333.717/0001-55;AVENIDA BEZERRA DE MENEZES;161;0;OTAVIO BONFIM;60325-003;GASOLINA ADITIVADA;09/09/2024;6,29;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;MOURA COMERCIO DE COMBUSTIVEIS LTDA; 00.333.717/0001-55;AVENIDA BEZERRA DE MENEZES;161;0;OTAVIO BONFIM;60325-003;ETANOL;09/09/2024;4,99;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;BARRACUDA COMERCIAL DE PETROLEO LTDA; 06.220.994/0001-38;RUA GODOFREDO MACIEL;277;;PARANGABA;60710-000;GASOLINA;10/09/2024;5,99;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;BARRACUDA COMERCIAL DE PETROLEO LTDA; 06.220.994/0001-38;RUA GODOFREDO MACIEL;277;;PARANGABA;60710-000;GASOLINA ADITIVADA;10/09/2024;6,09;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;BARRACUDA COMERCIAL DE PETROLEO LTDA; 06.220.994/0001-38;RUA GODOFREDO MACIEL;277;;PARANGABA;60710-000;ETANOL;10/09/2024;4,99;;R$ / litro;IPIRANGA
NE;CE;IGUATU;AUTO POSTO ICAVEL LTDA; 05.024.942/0001-23;AVENIDA MARECHAL CASTELO BRANCO;750;;AREIAS;63500-000;GASOLINA;09/09/2024;6,54;;R$ / litro;IPIRANGA
NE;CE;IGUATU;AUTO POSTO ICAVEL LTDA; 05.024.942/0001-23;AVENIDA MARECHAL CASTELO BRANCO;750;;AREIAS;63500-000;GASOLINA ADITIVADA;09/09/2024;6,59;;R$ / litro;IPIRANGA
NE;CE;IGUATU;A ALEXANDRE E COMPANHIA; 07.014.764/0004-28;RUA GUILHERME DE OLIVEIRA;65;;CENTRO;63500-005;GASOLINA;09/09/2024;6,55;;R$ / litro;VIBRA
NE;CE;IGUATU;A ALEXANDRE E COMPANHIA; 07.014.764/0004-28;RUA GUILHERME DE OLIVEIRA;65;;CENTRO;63500-005;GASOLINA ADITIVADA;09/09/2024;6,6;;R$ / litro;VIBRA
NE;CE;IGUATU;A ALEXANDRE E COMPANHIA; 07.014.764/0004-28;RUA GUILHERME DE OLIVEIRA;65;;CENTRO;63500-005;ETANOL;09/09/2024;5,09;;R$ / litro;VIBRA
SE;ES;CACHOEIRO DE ITAPEMIRIM;POSTO CARIOQUINHA LTDA; 01.283.262/0001-73;AVENIDA FRANCISCO MARDEGAN;90;;BOA VISTA;29315-477;GASOLINA;11/09/2024;6,79;;R$ / litro;BRANCA
SE;ES;CACHOEIRO DE ITAPEMIRIM;POSTO CARIOQUINHA LTDA; 01.283.262/0001-73;AVENIDA FRANCISCO MARDEGAN;90;;BOA VISTA;29315-477;ETANOL;11/09/2024;4,59;;R$ / litro;BRANCA
SE;ES;CACHOEIRO DE ITAPEMIRIM;POSTO FREEWAY LTDA; 03.408.609/0001-92;AVENIDA FRANCISCO MARDEGAN;SN;LOTEAMENTO VILA REGIA;AEROPORTO;29314-100;GASOLINA;11/09/2024;6,84;;R$ / litro;IPIRANGA
SE;ES;CACHOEIRO DE ITAPEMIRIM;POSTO FREEWAY LTDA; 03.408.609/0001-92;AVENIDA FRANCISCO MARDEGAN;SN;LOTEAMENTO VILA REGIA;AEROPORTO;29314-100;GASOLINA ADITIVADA;11/09/2024;6,89;;R$ / litro;IPIRANGA
SE;ES;CACHOEIRO DE ITAPEMIRIM;POSTO FREEWAY LTDA; 03.408.609/0001-92;AVENIDA FRANCISCO MARDEGAN;SN;LOTEAMENTO VILA REGIA;AEROPORTO;29314-100;ETANOL;11/09/2024;4,54;;R$ / litro;IPIRANGA
SE;ES;CACHOEIRO DE ITAPEMIRIM;DIPETROL - COMERCIO DE DERIVADOS DE PETROLEO LTDA; 32.426.165/0001-16;RUA DOUTOR AMILCAR FIGLIUZZI;162;;CORONEL BORGES;29306-216;GASOLINA;09/09/2024;6,84;;R$ / litro;BRANCA
SE;ES;CACHOEIRO DE ITAPEMIRIM;DIPETROL - COMERCIO DE DERIVADOS DE PETROLEO LTDA; 32.426.165/0001-16;RUA DOUTOR AMILCAR FIGLIUZZI;162;;CORONEL BORGES;29306-216;GASOLINA ADITIVADA;09/09/2024;7,04;;R$ / litro;BRANCA
SE;ES;CACHOEIRO DE ITAPEMIRIM;DIPETROL - COMERCIO DE DERIVADOS DE PETROLEO LTDA; 32.426.165/0001-16;RUA DOUTOR AMILCAR FIGLIUZZI;162;;CORONEL BORGES;29306-216;ETANOL;09/09/2024;4,59;;R$ / litro;BRANCA
SE;ES;CACHOEIRO DE ITAPEMIRIM;POSTO DUAS BARRAS LTDA; 31.284.466/0001-90;RODOVIA BR -482 CACHOEIRO X ALEGRE;8;;WALDIR F. DE AMORIM;29313-760;GASOLINA;11/09/2024;6,86;;R$ / litro;RAIZEN
SE;ES;CACHOEIRO DE ITAPEMIRIM;POSTO DUAS BARRAS LTDA; 31.284.466/0001-90;RODOVIA BR -482 CACHOEIRO X ALEGRE;8;;WALDIR F. DE AMORIM;29313-760;GASOLINA ADITIVADA;11/09/2024;7,16;;R$ / litro;RAIZEN
SE;ES;CACHOEIRO DE ITAPEMIRIM;POSTO DUAS BARRAS LTDA; 31.284.466/0001-90;RODOVIA BR -482 CACHOEIRO X ALEGRE;8;;WALDIR F. DE AMORIM;29313-760;ETANOL;11/09/2024;4,56;;R$ / litro;RAIZEN
SE;ES;CACHOEIRO DE ITAPEMIRIM;POSTO CRISTOFORE LTDA; 27.277.342/0001-00;AVENIDA JONES DOS SANTOS NEVES;460;;PARQUE LARANJEIRAS;29317-032;GASOLINA;11/09/2024;6,84;;R$ / litro;BRANCA
SE;ES;CACHOEIRO DE ITAPEMIRIM;POSTO CRISTOFORE LTDA; 27.277.342/0001-00;AVENIDA JONES DOS SANTOS NEVES;460;;PARQUE LARANJEIRAS;29317-032;GASOLINA ADITIVADA;11/09/2024;6,97;;R$ / litro;BRANCA
SE;ES;CACHOEIRO DE ITAPEMIRIM;POSTO CRISTOFORE LTDA; 27.277.342/0001-00;AVENIDA JONES DOS SANTOS NEVES;460;;PARQUE LARANJEIRAS;29317-032;ETANOL;11/09/2024;4,54;;R$ / litro;BRANCA
SE;ES;CACHOEIRO DE ITAPEMIRIM;ITAPEMIRIM ORGANIZACAO DE PETROLEO LTDA; 27.179.654/0003-42;AVENIDA JONES DOS SANTOS NEVES;1196;;CAICARA;29310-376;GASOLINA;11/09/2024;6,84;;R$ / litro;ATLÂNTICA
SE;ES;CACHOEIRO DE ITAPEMIRIM;ITAPEMIRIM ORGANIZACAO DE PETROLEO LTDA; 27.179.654/0003-42;AVENIDA JONES DOS SANTOS NEVES;1196;;CAICARA;29310-376;GASOLINA ADITIVADA;11/09/2024;6,89;;R$ / litro;ATLÂNTICA
SE;ES;CACHOEIRO DE ITAPEMIRIM;ITAPEMIRIM ORGANIZACAO DE PETROLEO LTDA; 27.179.654/0003-42;AVENIDA JONES DOS SANTOS NEVES;1196;;CAICARA;29310-376;ETANOL;11/09/2024;4,85;;R$ / litro;ATLÂNTICA
SE;ES;CACHOEIRO DE ITAPEMIRIM;AUTO POSTO SENNA LTDA.; 02.665.124/0001-11;AVENIDA FRANCISCO LACERDA DE AGUIAR;350;;GILBERTO MACHADO;29303-384;GASOLINA;10/09/2024;6,89;;R$ / litro;RAIZEN
SE;ES;CACHOEIRO DE ITAPEMIRIM;AUTO POSTO SENNA LTDA.; 02.665.124/0001-11;AVENIDA FRANCISCO LACERDA DE AGUIAR;350;;GILBERTO MACHADO;29303-384;GASOLINA ADITIVADA;10/09/2024;7,14;;R$ / litro;RAIZEN
SE;ES;CACHOEIRO DE ITAPEMIRIM;AUTO POSTO SENNA LTDA.; 02.665.124/0001-11;AVENIDA FRANCISCO LACERDA DE AGUIAR;350;;GILBERTO MACHADO;29303-384;ETANOL;10/09/2024;4,82;;R$ / litro;RAIZEN
SE;ES;CACHOEIRO DE ITAPEMIRIM;POSTO SANTA GEMA LTDA; 01.917.233/0001-16;RODOVIA GOVERNADOR MARIO COVAS;SN;"KM: 411;";SAFRA;29316-378;GASOLINA;10/09/2024;6,59;;R$ / litro;VIBRA
SE;ES;CACHOEIRO DE ITAPEMIRIM;POSTO SANTA GEMA LTDA; 01.917.233/0001-16;RODOVIA GOVERNADOR MARIO COVAS;SN;"KM: 411;";SAFRA;29316-378;GASOLINA ADITIVADA;10/09/2024;6,69;;R$ / litro;VIBRA
SE;ES;CARIACICA;AUTO POSTO PROGRESSO LTDA; 04.068.809/0001-06;RUA PRINCIPAL;747;;PORTO DE SANTANA;29153-100;GASOLINA;11/09/2024;6,09;;R$ / litro;BRANCA
SE;ES;CARIACICA;AUTO POSTO PROGRESSO LTDA; 04.068.809/0001-06;RUA PRINCIPAL;747;;PORTO DE SANTANA;29153-100;GASOLINA ADITIVADA;11/09/2024;6,2;;R$ / litro;BRANCA
SE;ES;CARIACICA;AUTO POSTO PROGRESSO LTDA; 04.068.809/0001-06;RUA PRINCIPAL;747;;PORTO DE SANTANA;29153-100;ETANOL;11/09/2024;4,39;;R$ / litro;BRANCA
SE;ES;CARIACICA;RM 262 COMERCIO DE COMBUSTIVEIS LTDA; 03.264.284/0001-11;AVENIDA MARIO GURGEL;3127;FUNDOSCOM A AV EXPEDITO GA;CAMPO GRANDE;29146-012;GASOLINA;11/09/2024;6,09;;R$ / litro;BRANCA
SE;ES;CARIACICA;RM 262 COMERCIO DE COMBUSTIVEIS LTDA; 03.264.284/0001-11;AVENIDA MARIO GURGEL;3127;FUNDOSCOM A AV EXPEDITO GA;CAMPO GRANDE;29146-012;GASOLINA ADITIVADA;11/09/2024;6,19;;R$ / litro;BRANCA
SE;ES;CARIACICA;RM 262 COMERCIO DE COMBUSTIVEIS LTDA; 03.264.284/0001-11;AVENIDA MARIO GURGEL;3127;FUNDOSCOM A AV EXPEDITO GA;CAMPO GRANDE;29146-012;ETANOL;11/09/2024;4,19;;R$ / litro;BRANCA
SE;ES;CARIACICA;POSTO DETROIT EIRELI; 02.522.442/0001-23;RODOVIA GOVERNADOR JOSE HENRIQUE SETTE;SN;"KM: 09;";SANTA LUZIA;29156-507;GASOLINA;11/09/2024;6,06;;R$ / litro;BRANCA
SE;ES;CARIACICA;POSTO DETROIT EIRELI; 02.522.442/0001-23;RODOVIA GOVERNADOR JOSE HENRIQUE SETTE;SN;"KM: 09;";SANTA LUZIA;29156-507;GASOLINA ADITIVADA;11/09/2024;6,06;;R$ / litro;BRANCA
SE;ES;CARIACICA;POSTO DETROIT EIRELI; 02.522.442/0001-23;RODOVIA GOVERNADOR JOSE HENRIQUE SETTE;SN;"KM: 09;";SANTA LUZIA;29156-507;ETANOL;11/09/2024;4,19;;R$ / litro;BRANCA
SE;ES;CARIACICA;POSTO MALACARNE LTDA; 02.189.919/0001-09;RUA ANGELO ZANI;S/N;;INDEPENDENCIA;29148-490;GASOLINA;11/09/2024;6,09;;R$ / litro;IPIRANGA
SE;ES;CARIACICA;POSTO MALACARNE LTDA; 02.189.919/0001-09;RUA ANGELO ZANI;S/N;;INDEPENDENCIA;29148-490;GASOLINA ADITIVADA;11/09/2024;6,25;;R$ / litro;IPIRANGA
SE;ES;CARIACICA;POSTO MALACARNE LTDA; 02.189.919/0001-09;RUA ANGELO ZANI;S/N;;INDEPENDENCIA;29148-490;ETANOL;11/09/2024;4,49;;R$ / litro;IPIRANGA
SE;ES;CARIACICA;POSTO DE GASOLINA MARACANA LTDA; 00.580.488/0001-73;AVENIDA ALICE COUTINHO SANTOS;2101;POSTO DE GASOLINA;MARACANA;29142-887;GASOLINA;11/09/2024;6,05;;R$ / litro;IPIRANGA
SE;ES;CARIACICA;POSTO DE GASOLINA MARACANA LTDA; 00.580.488/0001-73;AVENIDA ALICE COUTINHO SANTOS;2101;POSTO DE GASOLINA;MARACANA;29142-887;GASOLINA ADITIVADA;11/09/2024;6,15;;R$ / litro;IPIRANGA
SE;ES;CARIACICA;POSTO DE GASOLINA MARACANA LTDA; 00.580.488/0001-73;AVENIDA ALICE COUTINHO SANTOS;2101;POSTO DE GASOLINA;MARACANA;29142-887;ETANOL;11/09/2024;4,29;;R$ / litro;IPIRANGA
SE;ES;CARIACICA;POSTO MOXUARA LTDA; 04.400.307/0001-30;RUA GETULIO VARGAS;136;;CARIACICA SEDE;29156-146;GASOLINA;11/09/2024;6,18;;R$ / litro;RAIZEN
SE;ES;CARIACICA;POSTO MOXUARA LTDA; 04.400.307/0001-30;RUA GETULIO VARGAS;136;;CARIACICA SEDE;29156-146;GASOLINA ADITIVADA;11/09/2024;6,38;;R$ / litro;RAIZEN
SE;ES;CARIACICA;POSTO JARDIM AMERICA DO GAS LTDA; 03.455.936/0001-03;AVENIDA ESPIRITO SANTO;87;;JARDIM AMERICA;29140-080;GASOLINA;11/09/2024;5,99;;R$ / litro;BRANCA
SE;ES;CARIACICA;POSTO JARDIM AMERICA DO GAS LTDA; 03.455.936/0001-03;AVENIDA ESPIRITO SANTO;87;;JARDIM AMERICA;29140-080;GASOLINA ADITIVADA;11/09/2024;6,14;;R$ / litro;BRANCA
SE;ES;CARIACICA;POSTO JARDIM AMERICA DO GAS LTDA; 03.455.936/0001-03;AVENIDA ESPIRITO SANTO;87;;JARDIM AMERICA;29140-080;ETANOL;11/09/2024;4,29;;R$ / litro;BRANCA
SE;ES;CARIACICA;POSTO KADILLAC LTDA; 02.877.155/0001-36;AVENIDA MARIO GURGEL;1092;;ITAQUARI;29151-570;GASOLINA;11/09/2024;6,08;;R$ / litro;BRANCA
SE;ES;CARIACICA;POSTO KADILLAC LTDA; 02.877.155/0001-36;AVENIDA MARIO GURGEL;1092;;ITAQUARI;29151-570;GASOLINA ADITIVADA;11/09/2024;6,08;;R$ / litro;BRANCA
SE;ES;CARIACICA;POSTO KADILLAC LTDA; 02.877.155/0001-36;AVENIDA MARIO GURGEL;1092;;ITAQUARI;29151-570;ETANOL;11/09/2024;4,25;;R$ / litro;BRANCA
SE;ES;CARIACICA;POSTO CAMPO GRANDE LTDA; 02.582.857/0001-92;AVENIDA EXPEDITO GARCIA;222;;CAMPO GRANDE;29157-405;GASOLINA;11/09/2024;6,06;;R$ / litro;ATLÂNTICA
SE;ES;CARIACICA;POSTO CAMPO GRANDE LTDA; 02.582.857/0001-92;AVENIDA EXPEDITO GARCIA;222;;CAMPO GRANDE;29157-405;GASOLINA ADITIVADA;11/09/2024;6,06;;R$ / litro;ATLÂNTICA
SE;ES;CARIACICA;POSTO CAMPO GRANDE LTDA; 02.582.857/0001-92;AVENIDA EXPEDITO GARCIA;222;;CAMPO GRANDE;29157-405;ETANOL;11/09/2024;4,24;;R$ / litro;ATLÂNTICA
SE;ES;CACHOEIRO DE ITAPEMIRIM;AUTO POSTO DANTAS LTDA; 03.058.196/0001-63;RODOVIA GOVERNADOR LACERDA DE AGUIAR;SN;;CORONEL BORGES;29306-095;GASOLINA;09/09/2024;6,64;;R$ / litro;ATLÂNTICA
SE;ES;CACHOEIRO DE ITAPEMIRIM;AUTO POSTO DANTAS LTDA; 03.058.196/0001-63;RODOVIA GOVERNADOR LACERDA DE AGUIAR;SN;;CORONEL BORGES;29306-095;GASOLINA ADITIVADA;09/09/2024;6,84;;R$ / litro;ATLÂNTICA
CO;GO;FORMOSA;POSTO ITIQUIRA LTDA; 04.094.940/0001-48;RUA JOSE VIANA LOBO;444;;CENTRO;73801-270;GASOLINA;11/09/2024;6,39;;R$ / litro;ALE
CO;GO;FORMOSA;POSTO ITIQUIRA LTDA; 04.094.940/0001-48;RUA JOSE VIANA LOBO;444;;CENTRO;73801-270;GASOLINA ADITIVADA;11/09/2024;6,49;;R$ / litro;ALE
CO;GO;FORMOSA;POSTO ITIQUIRA LTDA; 04.094.940/0001-48;RUA JOSE VIANA LOBO;444;;CENTRO;73801-270;ETANOL;11/09/2024;4,39;;R$ / litro;ALE
CO;GO;FORMOSA;OLIVEIRA COMERCIO DE DERIVADOS DE PETROLEO LTDA; 01.668.012/0001-51;RODOVIA BR 020;S/N;KM    1,7                 LOTE  08                  BLOCO B;PRQUE LAGO;73814-500;ETANOL;11/09/2024;4,39;;R$ / litro;IPIRANGA
CO;GO;FORMOSA;OLIVEIRA COMERCIO DE DERIVADOS DE PETROLEO LTDA; 01.668.012/0001-51;RODOVIA BR 020;S/N;KM    1,7                 LOTE  08                  BLOCO B;PRQUE LAGO;73814-500;GASOLINA;11/09/2024;6,39;;R$ / litro;IPIRANGA
CO;GO;GOIATUBA;AUTO POSTO MILLENIUM GOIATUBA LTDA; 04.207.022/0001-88;RODOVIA BR 153;S/N;KM    661;ZONA RURAL;75600-000;GASOLINA;09/09/2024;5,69;;R$ / litro;BRANCA
CO;GO;GOIATUBA;AUTO POSTO MILLENIUM GOIATUBA LTDA; 04.207.022/0001-88;RODOVIA BR 153;S/N;KM    661;ZONA RURAL;75600-000;ETANOL;09/09/2024;3,69;;R$ / litro;BRANCA
CO;GO;GOIATUBA;POSTO ALVORADA LTDA; 01.899.905/0001-08;RODOVIA BR 153;S/N;KM 670;ZONA RURAL;75600-000;GASOLINA;09/09/2024;5,95;;R$ / litro;IPIRANGA
CO;GO;GOIATUBA;POSTO ALVORADA LTDA; 01.899.905/0001-08;RODOVIA BR 153;S/N;KM 670;ZONA RURAL;75600-000;GASOLINA ADITIVADA;09/09/2024;5,99;;R$ / litro;IPIRANGA
CO;GO;GOIATUBA;POSTO ALVORADA LTDA; 01.899.905/0001-08;RODOVIA BR 153;S/N;KM 670;ZONA RURAL;75600-000;ETANOL;09/09/2024;3,99;;R$ / litro;IPIRANGA
CO;GO;GOIATUBA;AUTO POSTO KIKUDA LTDA; 00.966.598/0001-78;RUA SAO FRANCISCO;444;;CENTRO;75600-000;GASOLINA ADITIVADA;12/09/2024;6,29;;R$ / litro;VIBRA
CO;GO;GOIATUBA;AUTO POSTO KIKUDA LTDA; 00.966.598/0001-78;RUA SAO FRANCISCO;444;;CENTRO;75600-000;ETANOL;12/09/2024;4,39;;R$ / litro;VIBRA
N;TO;GURUPI;M D F COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LIMITADA; 07.183.977/0001-30;AVENIDA GUAPORE;1629;;JARDIM SERVILHA;77410-130;GASOLINA;09/09/2024;6,69;;R$ / litro;VIBRA
N;TO;GURUPI;M D F COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LIMITADA; 07.183.977/0001-30;AVENIDA GUAPORE;1629;;JARDIM SERVILHA;77410-130;GASOLINA ADITIVADA;09/09/2024;6,79;;R$ / litro;VIBRA
N;TO;GURUPI;M D F COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LIMITADA; 07.183.977/0001-30;AVENIDA GUAPORE;1629;;JARDIM SERVILHA;77410-130;ETANOL;09/09/2024;4,99;;R$ / litro;VIBRA
N;TO;GURUPI;MUTUQUINHA AUTO POSTO LTDA; 05.199.434/0001-86;RUA 12;25;;JARDIM ELDORADO;77403-320;GASOLINA;09/09/2024;6,65;;R$ / litro;BRANCA
N;TO;GURUPI;MUTUQUINHA AUTO POSTO LTDA; 05.199.434/0001-86;RUA 12;25;;JARDIM ELDORADO;77403-320;ETANOL;09/09/2024;4,65;;R$ / litro;BRANCA
N;TO;GURUPI;M. J. LIMA DE ASSIS - ME; 05.087.673/0001-44;RUA 31 DE MARCO;1619;;CENTRO;77402-030;GASOLINA;09/09/2024;6,67;;R$ / litro;BRANCA
N;TO;GURUPI;M. J. LIMA DE ASSIS - ME; 05.087.673/0001-44;RUA 31 DE MARCO;1619;;CENTRO;77402-030;ETANOL;09/09/2024;4,69;;R$ / litro;BRANCA
CO;GO;LUZIANIA;AUTO POSTO G - 3 LTDA; 07.174.179/0001-42;AVENIDA ALFREDO NASSER;SN;QUADRA176                 LOTE  01;PARQUE ESTRELA DALVA II;72820-020;GASOLINA;12/09/2024;5,79;;R$ / litro;BRANCA
CO;GO;LUZIANIA;AUTO POSTO G - 3 LTDA; 07.174.179/0001-42;AVENIDA ALFREDO NASSER;SN;QUADRA176                 LOTE  01;PARQUE ESTRELA DALVA II;72820-020;ETANOL;12/09/2024;3,99;;R$ / litro;BRANCA
CO;GO;LUZIANIA;SANTA MARIA DERIVADOS DE PETROLEO LTDA; 37.639.036/0001-20;RODOVIA BR-040;SN;QUADRA178                 LOTE  02 E 03;PARQUE ESTRELA DALVA III;72831-010;GASOLINA;12/09/2024;5,79;;R$ / litro;IPIRANGA
CO;GO;LUZIANIA;SANTA MARIA DERIVADOS DE PETROLEO LTDA; 37.639.036/0001-20;RODOVIA BR-040;SN;QUADRA178                 LOTE  02 E 03;PARQUE ESTRELA DALVA III;72831-010;ETANOL;12/09/2024;3,79;;R$ / litro;IPIRANGA
N;TO;PORTO NACIONAL;AUTO POSTO GUARARAPES LTDA.; 07.594.892/0001-45;RUA MAESTRO ADELINO GONÇALVES;1142;;SETOR AEROPORTO;77500-000;GASOLINA;11/09/2024;6,29;;R$ / litro;BRANCA
N;TO;PORTO NACIONAL;AUTO POSTO GUARARAPES LTDA.; 07.594.892/0001-45;RUA MAESTRO ADELINO GONÇALVES;1142;;SETOR AEROPORTO;77500-000;GASOLINA ADITIVADA;11/09/2024;6,29;;R$ / litro;BRANCA
N;TO;PORTO NACIONAL;AUTO POSTO GUARARAPES LTDA.; 07.594.892/0001-45;RUA MAESTRO ADELINO GONÇALVES;1142;;SETOR AEROPORTO;77500-000;ETANOL;11/09/2024;3,99;;R$ / litro;BRANCA
N;TO;PORTO NACIONAL;AUTO POSTO RENASCER LTDA; 08.624.139/0001-18;RUA PARAGUACU;SN;LOTE 15B QUADRA UNICA;JARDIM UMUARAMA 4;77500-000;GASOLINA;11/09/2024;6,39;;R$ / litro;BRANCA
N;TO;PORTO NACIONAL;AUTO POSTO RENASCER LTDA; 08.624.139/0001-18;RUA PARAGUACU;SN;LOTE 15B QUADRA UNICA;JARDIM UMUARAMA 4;77500-000;GASOLINA ADITIVADA;11/09/2024;6,39;;R$ / litro;BRANCA
N;TO;PORTO NACIONAL;AUTO POSTO RENASCER LTDA; 08.624.139/0001-18;RUA PARAGUACU;SN;LOTE 15B QUADRA UNICA;JARDIM UMUARAMA 4;77500-000;ETANOL;11/09/2024;4,19;;R$ / litro;BRANCA
N;TO;PORTO NACIONAL;POSTO CATARINENSE COMERCIO DE DERIVADOS DE PETROLEO EIRELI; 00.585.239/0001-70;PRACA DO CENTENARIO;713;;CENTRO;77500-000;GASOLINA;11/09/2024;6,45;;R$ / litro;RAIZEN
N;TO;PORTO NACIONAL;POSTO CATARINENSE COMERCIO DE DERIVADOS DE PETROLEO EIRELI; 00.585.239/0001-70;PRACA DO CENTENARIO;713;;CENTRO;77500-000;GASOLINA ADITIVADA;11/09/2024;6,74;;R$ / litro;RAIZEN
N;TO;PORTO NACIONAL;BATISTA PEREIRA & RODRIGUES LTDA; 33.210.337/0001-82;ANEL VIARIO KM 01;S/N;;PARQUE DO TREVO;77500-000;GASOLINA;11/09/2024;6,49;;R$ / litro;RAIZEN
N;TO;PORTO NACIONAL;BATISTA PEREIRA & RODRIGUES LTDA; 33.210.337/0001-82;ANEL VIARIO KM 01;S/N;;PARQUE DO TREVO;77500-000;GASOLINA ADITIVADA;11/09/2024;6,89;;R$ / litro;RAIZEN
N;TO;PORTO NACIONAL;BATISTA PEREIRA & RODRIGUES LTDA; 33.210.337/0001-82;ANEL VIARIO KM 01;S/N;;PARQUE DO TREVO;77500-000;ETANOL;11/09/2024;4,89;;R$ / litro;RAIZEN
N;TO;PORTO NACIONAL;AUTO POSTO NOSSA SENHORA DE FATIMA LTDA; 01.735.356/0001-36;RUA AIRES JOCA;SN;QD 261 LT 01 A 04/15;J. PORTO IMPERIAL;77500-000;GASOLINA;11/09/2024;6,43;;R$ / litro;VIBRA
N;TO;PORTO NACIONAL;AUTO POSTO NOSSA SENHORA DE FATIMA LTDA; 01.735.356/0001-36;RUA AIRES JOCA;SN;QD 261 LT 01 A 04/15;J. PORTO IMPERIAL;77500-000;GASOLINA ADITIVADA;11/09/2024;6,53;;R$ / litro;VIBRA
N;TO;PORTO NACIONAL;AUTO POSTO NOSSA SENHORA DE FATIMA LTDA; 01.735.356/0001-36;RUA AIRES JOCA;SN;QD 261 LT 01 A 04/15;J. PORTO IMPERIAL;77500-000;ETANOL;11/09/2024;4,48;;R$ / litro;VIBRA
N;TO;PORTO NACIONAL;LEOBAS & CIA LTDA; 02.463.588/0001-45;RODOVIA ANEL VIARIO, SAIDA PARA BAHIA;S/N;QUADRA248;PORTO IMPERIAL;77500-000;GASOLINA;11/09/2024;6,49;;R$ / litro;RAIZEN
N;TO;PORTO NACIONAL;LEOBAS & CIA LTDA; 02.463.588/0001-45;RODOVIA ANEL VIARIO, SAIDA PARA BAHIA;S/N;QUADRA248;PORTO IMPERIAL;77500-000;GASOLINA ADITIVADA;11/09/2024;6,55;;R$ / litro;RAIZEN
NE;MA;ACAILANDIA;CARLOS SOUSA COMBUSTIVEIS E LUBRIFICANTES LTDA; 09.088.153/0001-07;RUA DUQUE DE CAXIAS;1246;;CENTRO;65930-000;GASOLINA;12/09/2024;6,25;;R$ / litro;VIBRA
NE;MA;ACAILANDIA;CARLOS SOUSA COMBUSTIVEIS E LUBRIFICANTES LTDA; 09.088.153/0001-07;RUA DUQUE DE CAXIAS;1246;;CENTRO;65930-000;GASOLINA ADITIVADA;12/09/2024;6,35;;R$ / litro;VIBRA
